date,temp_mean,temp_max,temp_min,pressure_mean,pressure_min,pressure_max,humidity_mean,humidity_min,humidity_max,wind_speed_mean,wind_speed_min,wind_speed_max,wind_deg_mean,wind_deg_min,wind_deg_max,clouds_all_mean,clouds_all_min,clouds_all_max,weather_id_mode,total_solar,Day
2019-08-12,14.004583333333336,20.0,9.0,1012.9583333333334,1011,1015,67.5,45,95,4.1000000000000005,0.5,6.7,265.8333333333333,30,340,50.458333333333336,20,75,802,16.5,223
2019-08-13,14.276666666666666,21.11,8.0,1015.125,1014,1016,70.16666666666667,44,94,3.204166666666666,0.5,7.2,258.3333333333333,110,320,38.5,20,90,802,17.5,224
2019-08-14,13.693888888888889,18.5,9.5,1011.6111111111111,1005,1016,90.22222222222223,76,100,4.000000000000001,0.5,8.2,155.55555555555554,90,210,76.11111111111111,40,90,803,17.5,225
2019-08-15,16.338500000000003,21.67,10.0,1009.9,1004,1015,68.9,48,95,7.074999999999998,2.1,10.8,269.0,240,300,25.25,1,40,801,15.3,226
2019-08-16,14.777916666666668,18.5,9.0,1007.2083333333334,999,1015,89.45833333333333,73,98,5.825,1.0,8.7,188.75,140,200,78.95833333333333,40,100,501,15.3,227
2019-08-17,17.192916666666665,23.2,11.67,1001.0,999,1003,70.95833333333333,41,97,5.641666666666667,2.6,9.3,228.75,200,260,39.208333333333336,1,77,801,20.4,228
2019-08-18,16.454583333333332,22.22,12.0,1002.0,1001,1005,68.79166666666667,47,90,5.604166666666667,2.6,8.7,224.58333333333334,200,250,41.041666666666664,20,75,802,20.4,229
2019-08-19,15.433750000000005,22.78,10.0,1010.4166666666666,1005,1016,70.20833333333333,45,91,4.612499999999999,2.1,8.2,242.5,200,300,33.625,19,75,801,17.8,230
2019-08-20,14.690416666666666,22.78,9.2,1020.25,1016,1024,68.04166666666667,42,94,3.8624999999999994,0.5,7.2,241.25,20,310,28.333333333333332,0,90,801,18.9,231
2019-08-21,16.915000000000003,23.89,10.7,1023.7083333333334,1022,1025,69.66666666666667,46,92,3.8124999999999996,0.5,6.2,208.33333333333334,10,260,61.416666666666664,20,99,803,18.9,232
2019-08-22,18.157083333333336,25.56,11.67,1020.9583333333334,1020,1022,75.16666666666667,62,88,5.375,2.6,7.7,215.41666666666666,190,240,56.5,20,91,802,16.4,233
2019-08-23,19.90521739130435,27.78,12.7,1021.7391304347826,1020,1023,75.91304347826087,48,98,3.0173913043478264,0.5,4.6,176.52173913043478,100,250,29.17391304347826,5,94,801,21.7,234
2019-08-24,20.07652173913043,30.56,11.11,1018.1739130434783,1016,1020,70.43478260869566,45,90,2.9521739130434783,1.5,4.6,111.30434782608695,80,170,36.08695652173913,20,75,802,22.200000000000003,235
2019-08-25,21.443043478260872,33.33,12.0,1016.9565217391304,1016,1018,66.30434782608695,38,91,3.108695652173913,1.5,5.1,100.43478260869566,80,150,14.26086956521739,0,75,800,19.7,236
2019-08-26,22.349999999999998,32.22,13.7,1016.2083333333334,1014,1018,64.5,37,86,2.3875000000000006,0.5,4.1,120.0,60,330,0.875,0,1,800,21.200000000000003,237
2019-08-27,21.533333333333335,32.78,14.0,1012.8333333333334,1010,1015,71.20833333333333,47,90,1.9208333333333336,0.5,4.6,150.41666666666666,10,350,25.458333333333332,0,75,802,19.6,238
2019-08-28,18.212916666666665,25.56,12.22,1011.5833333333334,1010,1015,78.5,56,93,4.154166666666666,1.0,7.7,257.0833333333333,210,330,60.208333333333336,20,90,802,15.5,239
2019-08-29,15.969583333333333,23.33,9.0,1016.6666666666666,1014,1018,75.66666666666667,56,100,4.520833333333333,1.0,7.7,230.0,190,260,47.291666666666664,20,90,802,16.4,240
2019-08-30,18.25833333333333,23.89,13.0,1016.4166666666666,1014,1018,68.75,49,88,5.3374999999999995,2.1,9.3,212.91666666666666,180,230,55.625,0,75,803,13.7,241
2019-08-31,16.202916666666663,22.5,9.7,1009.5,1006,1013,71.75,51,93,5.733333333333333,3.1,9.3,227.91666666666666,180,300,39.0,0,75,803,15.3,242
2019-09-01,13.005000000000003,19.44,7.78,1015.7083333333334,1012,1020,71.0,44,90,4.870833333333333,0.5,8.2,270.0,210,300,27.666666666666668,0,75,802,17.700000000000003,243
2019-09-02,14.812083333333334,22.22,7.7,1020.125,1019,1021,70.45833333333333,46,92,5.195833333333335,1.5,7.2,242.08333333333334,160,260,58.458333333333336,1,90,803,17.700000000000003,244
2019-09-03,17.549166666666668,26.11,12.0,1018.625,1015,1021,70.83333333333333,45,91,5.383333333333334,2.6,8.2,240.83333333333334,210,270,53.541666666666664,20,100,802,18.7,245
2019-09-04,15.5375,21.11,11.67,1011.25,1010,1015,73.20833333333333,42,94,7.270833333333333,3.1,10.3,255.83333333333334,200,310,45.041666666666664,20,90,801,13.8,246
2019-09-05,13.263750000000002,21.11,7.0,1022.4583333333334,1016,1025,62.708333333333336,42,82,5.737500000000001,3.1,7.7,292.5,210,330,36.333333333333336,3,91,802,18.0,247
2019-09-06,13.844166666666666,19.44,9.8,1018.0833333333334,1016,1023,73.16666666666667,44,84,5.833333333333333,4.1,9.3,250.83333333333334,200,300,50.958333333333336,1,90,801,18.0,248
2019-09-07,12.577083333333333,16.2,6.0,1022.625,1018,1026,70.58333333333333,44,88,4.658333333333332,2.6,7.7,262.5,10,360,39.125,1,75,801,14.100000000000001,249
2019-09-08,11.222083333333336,18.33,4.0,1022.375,1017,1026,74.5,42,96,3.1166666666666667,1.0,4.6,265.0,100,340,36.041666666666664,1,100,801,16.6,250
2019-09-09,12.173333333333334,15.56,8.0,1012.3333333333334,1010,1017,86.625,74,94,2.6625000000000005,1.0,4.6,158.875,110,223,81.04166666666667,40,90,500,16.6,251
2019-09-10,13.813333333333333,21.11,8.0,1016.6666666666666,1014,1018,78.625,57,98,3.0416666666666665,0.5,6.2,254.58333333333334,150,320,60.625,20,98,804,10.5,252
2019-09-11,16.052916666666665,24.0,11.0,1015.8333333333334,1012,1021,73.08333333333333,48,91,5.579166666666667,1.5,9.3,245.0,190,300,43.875,3,90,800,11.0,253
2019-09-12,17.140416666666667,25.0,9.7,1023.125,1021,1027,76.45833333333333,58,95,5.816666666666666,2.1,9.3,239.16666666666666,210,310,35.916666666666664,17,75,802,12.7,254
2019-09-13,13.647083333333333,20.0,7.0,1033.75,1028,1036,68.70833333333333,37,89,3.2166666666666663,0.5,5.1,255.83333333333334,60,360,24.541666666666668,0,40,802,18.5,255
2019-09-14,14.007083333333332,22.22,5.0,1030.6666666666667,1024,1036,67.45833333333333,37,100,3.025,0.5,5.7,197.5,90,330,41.083333333333336,0,86,802,16.9,256
2019-09-15,15.36125,22.22,10.0,1021.9583333333334,1021,1024,76.41666666666667,62,95,4.104166666666665,1.5,7.2,220.83333333333334,50,360,72.08333333333333,40,90,803,6.5,257
2019-09-16,13.150416666666663,20.56,8.0,1021.0833333333334,1020,1022,82.58333333333333,57,99,2.1041666666666674,0.5,3.6,233.75,10,360,67.70833333333333,20,90,802,9.6,258
2019-09-17,11.370833333333337,19.44,6.0,1024.7916666666667,1022,1028,73.375,46,92,3.216666666666667,0.5,5.7,242.91666666666666,40,360,15.833333333333334,1,50,801,17.0,259
2019-09-18,11.857500000000002,21.67,3.89,1028.7916666666667,1028,1030,70.66666666666667,49,93,2.0958333333333337,0.5,4.1,270.4166666666667,20,360,24.125,0,45,802,17.0,260
2019-09-19,13.927916666666667,23.89,5.7,1029.875,1028,1031,76.75,49,99,1.614583333333334,0.5,2.6,213.29166666666666,20,350,7.958333333333333,0,94,800,16.9,261
2019-09-20,13.832916666666662,23.33,6.11,1025.1666666666667,1020,1029,80.20833333333333,61,95,2.9458333333333333,1.0,5.7,112.5,50,150,30.333333333333332,6,52,801,16.9,262
2019-09-21,15.638750000000002,24.44,6.9,1013.0416666666666,1008,1019,74.29166666666667,42,96,4.5666666666666655,3.1,6.2,98.75,80,120,8.458333333333334,0,75,800,17.3,263
2019-09-22,15.98833333333333,24.5,10.0,1003.6666666666666,1001,1007,85.125,65,98,3.291666666666666,2.1,6.7,138.75,80,240,61.916666666666664,40,100,802,17.3,264
2019-09-23,15.479999999999997,22.22,11.0,1007.6666666666666,1005,1010,82.25,48,97,4.579166666666667,3.1,6.2,188.75,150,230,58.0,40,90,802,12.7,265
2019-09-24,15.774166666666666,19.5,13.8,999.2916666666666,996,1005,93.25,81,99,4.854166666666666,2.6,8.2,179.58333333333334,120,250,72.08333333333333,40,90,803,3.6,266
2019-09-25,15.193333333333333,20.0,12.7,998.2083333333334,997,1000,93.70833333333333,81,100,3.0250000000000004,0.5,4.6,205.83333333333334,130,310,66.58333333333333,20,90,802,5.0,267
2019-09-26,15.649166666666668,21.67,12.7,999.0,997,1001,83.0,60,99,5.620833333333333,3.1,8.7,208.75,170,250,49.875,20,90,802,11.3,268
2019-09-27,13.461250000000001,18.89,10.8,999.5416666666666,996,1002,87.41666666666667,73,96,5.625,3.6,8.7,210.83333333333334,190,240,51.833333333333336,12,90,802,11.3,269
2019-09-28,13.937916666666668,18.89,10.0,1003.3333333333334,1001,1006,85.0,71,93,5.670833333333332,1.5,9.8,230.0,140,280,53.833333333333336,20,90,802,8.4,270
2019-09-29,14.148333333333333,20.56,10.5,994.9166666666666,990,1004,92.20833333333333,82,99,5.833333333333333,3.6,7.7,219.58333333333334,10,340,69.58333333333333,20,90,804,5.6,271
2019-09-30,12.51909090909091,18.33,7.0,1006.5454545454545,1000,1010,88.13636363636364,70,99,3.5318181818181817,1.5,5.7,206.8181818181818,90,290,59.90909090909091,2,90,800,9.6,272
2019-10-01,11.773913043478261,16.0,6.0,1000.7826086956521,997,1009,90.95652173913044,72,100,4.008695652173912,0.5,8.2,140.8695652173913,20,360,66.21739130434783,17,90,803,9.6,273
2019-10-02,8.557619047619047,14.44,3.0,1016.7142857142857,1011,1022,77.0,54,93,4.309523809523808,1.5,7.2,312.85714285714283,270,340,20.19047619047619,0,75,800,14.7,274
2019-10-03,8.091666666666667,15.0,1.67,1015.1666666666666,1003,1021,83.08333333333333,68,98,2.8000000000000007,1.0,6.2,204.58333333333334,100,340,61.125,1,90,803,6.300000000000001,275
2019-10-04,12.206666666666669,16.67,8.0,1003.9166666666666,1000,1010,89.25,74,100,4.695833333333332,2.6,6.2,191.66666666666666,10,340,65.41666666666667,0,90,803,6.300000000000001,276
2019-10-05,12.066666666666665,16.67,6.0,1013.9166666666666,1011,1016,83.16666666666667,64,97,2.8083333333333336,1.0,4.6,172.08333333333334,10,360,73.95833333333333,40,90,803,6.699999999999999,277
2019-10-06,11.96875,16.11,8.0,1009.625,1006,1016,92.0,76,99,4.270833333333333,1.0,6.7,177.5,80,320,73.125,20,90,803,6.699999999999999,278
2019-10-07,11.109583333333333,14.44,6.67,1012.0416666666666,1006,1017,94.0,87,98,3.2125,0.5,6.2,158.5,20,220,74.58333333333333,40,90,500,2.8,279
2019-10-08,12.175833333333335,17.22,7.78,1002.25,999,1006,82.29166666666667,63,96,4.779166666666666,2.6,8.2,230.41666666666666,200,250,27.875,1,81,802,10.0,280
2019-10-09,10.737499999999997,16.67,7.2,1000.6666666666666,1000,1002,78.29166666666667,53,90,5.412499999999999,2.6,9.3,235.41666666666666,210,270,49.333333333333336,15,81,803,12.0,281
2019-10-10,11.957500000000001,17.0,5.7,1005.3333333333334,1003,1008,80.66666666666667,59,95,6.341666666666666,2.1,8.2,226.66666666666666,200,250,47.125,12,90,801,7.9,282
2019-10-11,13.946956521739132,16.67,11.0,1001.0434782608696,999,1004,84.73913043478261,74,94,5.926086956521738,3.6,10.3,229.56521739130434,200,280,78.47826086956522,40,90,803,7.9,283
2019-10-12,11.79875,15.56,8.89,1005.1666666666666,1003,1007,86.33333333333333,70,97,3.5999999999999983,2.1,5.1,209.58333333333334,170,240,78.33333333333333,40,90,803,6.0,284
2019-10-13,11.255416666666664,14.5,7.78,1002.4583333333334,997,1008,93.29166666666667,77,100,3.9375,1.0,7.7,171.25,30,260,77.70833333333333,40,90,803,6.0,285
2019-10-14,10.015833333333335,13.7,6.6,1006.625,999,1010,95.5,87,100,3.4250000000000003,1.0,7.7,99.58333333333333,30,190,82.91666666666667,20,100,804,2.7,286
2019-10-15,11.362916666666665,14.2,8.89,1001.5,998,1004,92.41666666666667,83,100,3.0625,0.5,6.2,223.33333333333334,40,290,82.91666666666667,40,90,803,2.4,287
2019-10-16,10.79625,16.11,5.0,1000.875,998,1004,89.04166666666667,67,98,3.8208333333333324,1.0,6.7,210.41666666666666,130,280,47.625,1,90,803,3.4,288
2019-10-17,8.808333333333334,15.56,2.0,1003.3333333333334,999,1006,92.125,73,100,2.583333333333334,0.5,4.6,162.5,110,230,32.458333333333336,1,75,800,9.399999999999999,289
2019-10-18,10.508750000000001,15.0,7.78,995.9166666666666,995,999,84.79166666666667,66,96,5.058333333333334,3.1,8.2,199.16666666666666,160,240,56.708333333333336,1,99,802,11.5,290
2019-10-19,9.557916666666667,13.7,6.11,998.2083333333334,995,1004,88.83333333333333,67,98,3.9874999999999985,2.6,5.7,228.33333333333334,190,300,42.416666666666664,1,90,801,11.5,291
2019-10-20,9.755833333333333,12.3,6.7,1010.4583333333334,1005,1016,85.20833333333333,74,95,4.266666666666666,2.1,6.2,243.33333333333334,10,360,56.666666666666664,20,75,802,6.4,292
2019-10-21,10.489166666666668,13.33,6.67,1019.1666666666666,1016,1022,85.04166666666667,69,93,5.174999999999999,2.6,7.7,182.08333333333334,10,360,56.0,20,94,802,6.4,293
2019-10-22,8.59,14.0,2.0,1021.0833333333334,1020,1022,82.25,58,98,3.1458333333333326,1.0,6.2,230.83333333333334,190,310,39.125,5,100,801,10.5,294
2019-10-23,9.230833333333333,15.0,2.78,1012.875,1006,1019,89.04166666666667,71,99,2.170833333333334,0.5,5.1,155.83333333333334,110,210,35.166666666666664,1,90,802,10.600000000000001,295
2019-10-24,10.338750000000001,12.22,6.67,1003.0833333333334,1001,1007,97.66666666666667,94,100,2.145833333333334,0.5,3.6,210.83333333333334,70,270,64.58333333333333,1,90,701,10.600000000000001,296
2019-10-25,10.855000000000002,16.0,6.0,1006.5416666666666,1001,1011,93.125,85,99,5.658333333333332,1.0,10.8,194.16666666666666,140,220,71.5,16,90,803,2.5,297
2019-10-26,7.076250000000001,15.0,3.33,1006.5833333333334,1003,1014,95.875,86,99,3.6374999999999993,1.5,6.2,223.33333333333334,10,350,79.79166666666667,20,90,501,2.5,298
2019-10-27,6.838333333333335,12.22,2.22,1020.4166666666666,1014,1025,78.875,59,91,5.216666666666666,2.1,8.7,277.9166666666667,260,310,8.5,0,75,800,12.0,299
2019-10-28,5.387083333333333,13.33,0.0,1025.0833333333333,1024,1026,86.29166666666667,61,98,3.158333333333333,1.5,4.1,226.66666666666666,10,360,29.541666666666668,1,77,800,12.0,300
2019-10-29,6.574583333333334,12.22,0.56,1026.8333333333333,1025,1028,85.75,64,97,3.6958333333333324,1.5,6.7,175.83333333333334,30,360,32.0,1,75,801,10.600000000000001,301
2019-10-30,7.232499999999999,12.0,1.67,1026.2083333333333,1024,1028,80.29166666666667,63,91,3.5916666666666655,2.1,6.7,84.58333333333333,40,110,47.333333333333336,20,92,802,9.0,302
2019-10-31,6.598333333333333,11.11,-1.0,1019.6666666666666,1013,1023,84.75,70,94,3.4833333333333325,2.6,6.2,105.0,60,130,43.916666666666664,20,90,802,8.7,303
2019-11-01,10.45125,14.1,5.0,996.9583333333334,983,1012,97.04166666666667,92,100,3.7083333333333326,2.1,5.7,162.08333333333334,120,200,82.70833333333333,40,90,300,8.7,304
2019-11-02,10.04875,14.44,6.0,975.9583333333334,970,982,90.875,80,97,5.245833333333332,2.1,10.8,200.83333333333334,130,250,56.25,20,90,802,2.1,305
2019-11-03,8.040000000000001,12.78,3.0,978.875,975,981,93.83333333333333,77,100,2.320833333333334,0.5,4.1,211.66666666666666,120,270,55.791666666666664,6,90,701,5.9,306
2019-11-04,8.246666666666668,13.33,5.0,982.9583333333334,980,989,94.70833333333333,79,100,1.7500000000000002,0.5,2.6,152.5,20,360,68.125,20,90,802,2.8,307
2019-11-05,9.109166666666665,13.0,4.44,997.125,989,1005,92.70833333333333,84,98,4.308333333333333,1.5,6.7,172.08333333333334,10,350,68.16666666666667,40,90,803,2.8,308
2019-11-06,5.447500000000001,10.0,0.7,1001.8333333333334,995,1005,88.75,73,97,2.6708333333333343,1.5,4.1,236.25,120,330,51.375,20,90,802,5.9,309
2019-11-07,7.156666666666667,10.1,5.0,991.25,989,996,94.04166666666667,87,100,3.7583333333333324,1.5,7.2,150.0,70,260,80.20833333333333,40,90,501,5.9,310
2019-11-08,6.379583333333334,10.0,2.0,1005.125,997,1010,90.41666666666667,80,98,4.474999999999999,0.5,7.2,287.5,20,360,53.166666666666664,1,90,803,5.6,311
2019-11-09,4.006666666666667,8.2,-1.0,1005.9166666666666,1003,1010,87.70833333333333,71,99,2.600000000000001,0.5,4.6,192.5,10,350,55.083333333333336,1,75,803,6.9,312
2019-11-10,6.257916666666669,10.0,1.5,1010.8333333333334,1006,1015,81.375,68,95,3.508333333333333,1.5,6.7,138.75,10,340,58.541666666666664,20,90,803,6.9,313
2019-11-11,6.276250000000001,10.0,3.7,997.4583333333334,995,1006,87.08333333333333,73,97,6.229166666666667,2.6,9.8,231.66666666666666,140,280,56.041666666666664,20,90,802,5.6,314
2019-11-12,5.81125,9.44,3.0,993.2083333333334,991,997,83.125,74,94,7.470833333333331,5.1,10.8,261.6666666666667,230,310,51.208333333333336,20,82,802,3.5,315
2019-11-13,4.687083333333333,10.0,-1.0,997.375,994,1000,87.45833333333333,75,98,3.4416666666666664,1.0,6.2,210.0,70,300,30.208333333333332,1,81,802,7.0,316
2019-11-14,5.739583333333335,9.0,2.0,998.375,994,1005,91.25,81,98,4.762499999999998,1.5,8.2,79.58333333333333,10,350,66.5,20,90,802,7.0,317
