,dt,dt_iso,timezone,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
189,1552165200,2019-03-09 21:00:00,0,6.0,1.79,5.0,7.22,1013,,,75,3.6,250,,,,,90,804,Clouds,overcast clouds,04n
190,1552168800,2019-03-09 22:00:00,0,5.68,2.33,4.44,7.22,1013,,,82,2.6,240,,,,,90,804,Clouds,overcast clouds,04n
191,1552172400,2019-03-09 23:00:00,0,5.5,1.51,4.44,6.67,1012,,,85,3.6,220,,,,,90,804,Clouds,overcast clouds,04n
192,1552176000,2019-03-10 00:00:00,0,5.38,1.69,4.44,6.67,1010,,,84,3.1,200,,,,,90,804,Clouds,overcast clouds,04n
193,1552179600,2019-03-10 01:00:00,0,5.24,1.93,4.44,6.67,1009,,,86,2.6,160,,,,,90,804,Clouds,overcast clouds,04n
194,1552183200,2019-03-10 02:00:00,0,5.0,2.72,4.0,6.11,1007,,,72,0.5,220,0.72,,,,90,500,Rain,light rain,10n
195,1552186800,2019-03-10 03:00:00,0,4.55,1.81,3.89,5.56,1005,,,83,1.5,150,1.09,,,,90,500,Rain,light rain,10n
196,1552190400,2019-03-10 04:00:00,0,4.17,0.44,3.33,5.0,1004,,,90,3.1,100,1.17,,,,90,501,Rain,moderate rain,10n
197,1552194000,2019-03-10 05:00:00,0,3.6,-0.09,2.78,4.44,1002,,,95,3.1,90,1.19,,,,90,310,Drizzle,light intensity drizzle rain,09n
198,1552197600,2019-03-10 06:00:00,0,3.43,-0.94,2.3,4.44,1001,,,97,4.1,60,1.43,,,,90,501,Rain,moderate rain,10n
199,1552201200,2019-03-10 07:00:00,0,3.08,-2.57,2.0,4.4,1001,,,93,5.7,70,1.36,,,,90,501,Rain,moderate rain,10d
200,1552204800,2019-03-10 08:00:00,0,2.88,-3.16,1.0,4.2,1001,,,93,6.2,70,1.29,,,,90,501,Rain,moderate rain,10d
201,1552208400,2019-03-10 09:00:00,0,3.64,-0.55,1.9,5.0,1002,,,89,3.6,10,0.84,,,,90,500,Rain,light rain,10d
202,1552212000,2019-03-10 10:00:00,0,4.29,0.56,3.33,5.0,1004,,,89,3.1,330,,,,,75,803,Clouds,broken clouds,04d
203,1552215600,2019-03-10 11:00:00,0,4.39,-1.18,3.33,5.1,1005,,,88,5.7,280,0.57,,,,90,500,Rain,light rain,10d
204,1552219200,2019-03-10 12:00:00,0,4.21,-4.17,3.0,6.0,1007,,,91,9.8,260,0.85,,,,90,500,Rain,light rain,10d
205,1552222800,2019-03-10 13:00:00,0,5.91,-3.2,3.0,8.89,1007,,,80,10.8,290,,,,,40,802,Clouds,scattered clouds,03d
206,1552226400,2019-03-10 14:00:00,0,7.48,-3.81,5.5,8.33,1008,,,51,12.9,280,,,,,20,801,Clouds,few clouds,02d
207,1552230000,2019-03-10 15:00:00,0,5.45,-7.78,3.5,7.78,1009,,,64,15.9,270,,,,,20,801,Clouds,few clouds,02d
208,1552233600,2019-03-10 16:00:00,0,6.58,-3.41,5.06,8.33,1010,,,60,11.3,270,,,,,40,802,Clouds,scattered clouds,03d
209,1552237200,2019-03-10 17:00:00,0,5.87,-2.96,4.4,7.22,1010,,,55,9.3,290,,,,,20,801,Clouds,few clouds,02d
210,1552240800,2019-03-10 18:00:00,0,5.03,-2.05,4.0,6.67,1011,,,56,6.7,270,,,,,20,801,Clouds,few clouds,02n
211,1552244400,2019-03-10 19:00:00,0,2.97,-6.75,0.7,5.0,1011,,,88,11.3,280,0.9,,,,75,521,Rain,shower rain,09n
212,1552248000,2019-03-10 20:00:00,0,2.8,-3.4,1.7,4.0,1011,,,87,6.2,250,,,,,40,802,Clouds,scattered clouds,03n
213,1552251600,2019-03-10 21:00:00,0,2.77,-5.38,2.0,4.0,1012,,,79,8.7,260,,,,,20,801,Clouds,few clouds,02n
214,1552255200,2019-03-10 22:00:00,0,2.48,-3.91,1.0,4.0,1012,,,81,6.2,260,,,,,75,803,Clouds,broken clouds,04n
215,1552258800,2019-03-10 23:00:00,0,2.29,-6.62,1.0,3.33,1012,,,81,9.77,260,,,,,75,612,Snow, light shower sleet,13n
216,1552262400,2019-03-11 00:00:00,0,2.51,-6.12,1.11,3.33,1012,,,78,9.3,270,,,,,75,803,Clouds,broken clouds,04n
217,1552266000,2019-03-11 01:00:00,0,2.53,-6.23,1.6,3.89,1013,,,87,9.8,260,,,,,40,802,Clouds,scattered clouds,03n
218,1552269600,2019-03-11 02:00:00,0,3.01,-6.87,2.0,4.0,1013,,,81,11.3,260,,,,,40,802,Clouds,scattered clouds,03n
219,1552273200,2019-03-11 03:00:00,0,3.19,-5.69,2.7,4.44,1014,,,78,9.8,260,,,,,40,802,Clouds,scattered clouds,03n
220,1552276800,2019-03-11 04:00:00,0,3.26,-4.87,2.5,5.0,1014,,,77,8.7,280,,,,,40,802,Clouds,scattered clouds,03n
221,1552280400,2019-03-11 05:00:00,0,3.24,-6.04,2.0,4.44,1015,,,76,10.3,280,,,,,40,802,Clouds,scattered clouds,03n
222,1552284000,2019-03-11 06:00:00,0,3.05,-6.0,2.0,4.0,1015,,,72,9.8,280,,,,,40,802,Clouds,scattered clouds,03n
223,1552287600,2019-03-11 07:00:00,0,3.18,-4.26,2.0,4.44,1018,,,77,7.7,290,,,,,20,801,Clouds,few clouds,02d
224,1552291200,2019-03-11 08:00:00,0,4.4,-3.22,3.7,6.67,1019,,,77,8.2,270,,,,,20,801,Clouds,few clouds,02d
225,1552294800,2019-03-11 09:00:00,0,5.72,-1.84,4.9,6.67,1018,,,72,8.2,280,,,,,20,801,Clouds,few clouds,02d
226,1552298400,2019-03-11 10:00:00,0,6.77,-3.12,6.0,7.78,1019,,,62,11.3,290,,,,,20,801,Clouds,few clouds,02d
227,1552302000,2019-03-11 11:00:00,0,7.66,-1.83,6.67,8.89,1020,,,60,10.8,290,,,,,20,801,Clouds,few clouds,02d
228,1552305600,2019-03-11 12:00:00,0,8.2,-2.16,7.7,9.0,1023,,,53,11.8,290,,,,,20,801,Clouds,few clouds,02d
229,1552309200,2019-03-11 13:00:00,0,8.82,-0.83,8.0,10.0,1022,,,51,10.8,290,,,,,20,801,Clouds,few clouds,02d
230,1552312800,2019-03-11 14:00:00,0,9.23,0.21,7.9,10.56,1024,,,48,9.8,300,,,,,20,801,Clouds,few clouds,02d
231,1552316400,2019-03-11 15:00:00,0,9.34,2.16,8.33,10.56,1024,,,48,7.2,290,,,,,20,801,Clouds,few clouds,02d
232,1552320000,2019-03-11 16:00:00,0,9.08,1.79,8.0,10.0,1024,,,46,7.2,290,,,,,100,804,Clouds,overcast clouds,04d
233,1552323600,2019-03-11 17:00:00,0,8.03,2.58,6.67,9.44,1023,,,50,4.6,260,,,,,40,802,Clouds,scattered clouds,03d
234,1552327200,2019-03-11 18:00:00,0,6.46,2.8,5.5,7.22,1021,,,68,2.6,180,,,,,75,803,Clouds,broken clouds,04n
235,1552330800,2019-03-11 19:00:00,0,5.89,1.13,4.5,7.78,1022,,,69,4.1,190,,,,,75,803,Clouds,broken clouds,04n
236,1552334400,2019-03-11 20:00:00,0,6.37,2.06,5.0,7.78,1021,,,70,3.6,190,,,,,90,804,Clouds,overcast clouds,04n
237,1552338000,2019-03-11 21:00:00,0,6.72,0.2,5.56,8.0,1020,,,67,6.7,190,,,,,90,804,Clouds,overcast clouds,04n
238,1552341600,2019-03-11 22:00:00,0,6.8,0.87,5.56,8.33,1019,,,74,6.2,200,,,,,90,804,Clouds,overcast clouds,04n
239,1552345200,2019-03-11 23:00:00,0,6.87,1.05,6.11,7.78,1017,,,77,6.2,190,,,,,75,803,Clouds,broken clouds,04n
240,1552348800,2019-03-12 00:00:00,0,6.58,-0.5,6.0,7.22,1015,,,83,8.2,190,0.33,,,,90,500,Rain,light rain,10n
241,1552352400,2019-03-12 01:00:00,0,6.48,-0.9,5.8,7.22,1014,,,85,8.7,190,1.74,,,,90,501,Rain,moderate rain,10n
242,1552356000,2019-03-12 02:00:00,0,6.63,-1.4,5.8,7.22,1011,,,88,9.8,190,1.25,,,,90,500,Rain,light rain,10n
243,1552359600,2019-03-12 03:00:00,0,7.3,-0.28,6.6,8.33,1009,,,87,9.3,190,,,,,90,804,Clouds,overcast clouds,04n
244,1552363200,2019-03-12 04:00:00,0,7.66,-1.42,7.0,8.33,1006,,,82,11.3,200,,,,,90,804,Clouds,overcast clouds,04n
245,1552366800,2019-03-12 05:00:00,0,7.96,-0.25,7.2,9.0,1004,,,85,10.3,200,,,,,90,804,Clouds,overcast clouds,04n
246,1552370400,2019-03-12 06:00:00,0,8.38,-0.65,7.2,9.44,1004,,,89,11.8,200,,,,,90,804,Clouds,overcast clouds,04n
247,1552374000,2019-03-12 07:00:00,0,8.77,0.17,8.0,10.0,1002,,,89,11.3,200,,,,,90,804,Clouds,overcast clouds,04d
248,1552377600,2019-03-12 08:00:00,0,9.39,0.9,8.2,11.0,1000,,,88,11.3,190,,,,,90,804,Clouds,overcast clouds,04d
249,1552381200,2019-03-12 09:00:00,0,9.39,1.21,6.67,11.11,1000,,,87,10.8,200,0.31,,,,90,310,Drizzle,light intensity drizzle rain,09d
250,1552384800,2019-03-12 10:00:00,0,8.57,-0.92,5.0,10.2,999,,,85,12.3,200,1.33,,,,75,500,Rain,light rain,10d
251,1552388400,2019-03-12 11:00:00,0,6.45,0.21,4.44,9.44,998,,,88,7.2,320,2.81,,,,90,501,Rain,moderate rain,10d
252,1552392000,2019-03-12 12:00:00,0,4.81,-2.43,4.0,7.76,999,,,88,8.2,300,2.17,,,,90,501,Rain,moderate rain,10d
253,1552395600,2019-03-12 13:00:00,0,4.14,-1.47,3.0,5.0,999,,,88,5.7,300,1.34,,,,40,501,Rain,moderate rain,10d
254,1552399200,2019-03-12 14:00:00,0,3.93,-2.68,3.0,6.0,999,,,91,7.2,270,1.05,,,,75,501,Rain,moderate rain,10d
255,1552402800,2019-03-12 15:00:00,0,4.03,-1.46,3.0,6.0,998,,,93,5.7,240,,,,,75,803,Clouds,broken clouds,04d
256,1552406400,2019-03-12 16:00:00,0,4.47,-0.55,3.7,6.67,997,,,92,5.1,250,,,,,75,803,Clouds,broken clouds,04d
257,1552410000,2019-03-12 17:00:00,0,5.54,-1.34,4.44,6.11,996,,,84,7.7,240,,,,,60,803,Clouds,broken clouds,04d
258,1552413600,2019-03-12 18:00:00,0,5.22,-1.75,4.44,7.0,998,,,83,7.7,240,,,,,38,802,Clouds,scattered clouds,03n
259,1552417200,2019-03-12 19:00:00,0,5.04,-2.31,4.0,6.11,998,,,83,8.2,240,,,,,8,800,Clear,sky is clear,01n
260,1552420800,2019-03-12 20:00:00,0,4.91,-3.4,4.0,6.0,997,,,77,9.3,240,,,,,24,801,Clouds,few clouds,02n
261,1552424400,2019-03-12 21:00:00,0,5.03,-3.67,4.44,6.11,997,,,75,9.8,230,,,,,20,801,Clouds,few clouds,02n
262,1552428000,2019-03-12 22:00:00,0,5.26,-3.81,4.5,6.67,996,,,73,10.3,230,,,,,20,801,Clouds,few clouds,02n
263,1552431600,2019-03-12 23:00:00,0,5.65,-3.65,4.7,7.22,996,,,75,10.8,240,,,,,30,802,Clouds,scattered clouds,03n
264,1552435200,2019-03-13 00:00:00,0,6.19,-3.82,4.7,8.0,995,,,72,11.8,240,,,,,20,801,Clouds,few clouds,02n
265,1552438800,2019-03-13 01:00:00,0,6.33,-4.84,5.56,7.22,994,,,70,13.4,250,,,,,20,801,Clouds,few clouds,02n
266,1552442400,2019-03-13 02:00:00,0,6.43,-4.7,5.7,7.22,994,,,71,13.4,250,,,,,19,801,Clouds,few clouds,02n
267,1552446000,2019-03-13 03:00:00,0,6.21,-5.59,5.5,7.0,995,,,73,14.4,260,,,,,40,802,Clouds,scattered clouds,03n
268,1552449600,2019-03-13 04:00:00,0,5.98,-4.5,5.0,7.0,995,,,83,12.9,250,,,,,40,802,Clouds,scattered clouds,03n
269,1552453200,2019-03-13 05:00:00,0,6.29,-4.45,5.56,7.22,995,,,84,13.4,260,0.3,,,,40,520,Rain,light intensity shower rain,09n
270,1552456800,2019-03-13 06:00:00,0,6.8,-1.74,5.7,8.0,996,,,82,10.3,250,,,,,40,802,Clouds,scattered clouds,03n
271,1552460400,2019-03-13 07:00:00,0,6.85,-1.9,5.9,8.0,997,,,86,10.8,260,0.3,,,,40,520,Rain,light intensity shower rain,09d
272,1552464000,2019-03-13 08:00:00,0,7.52,-2.77,6.5,8.33,997,,,80,12.9,270,,,,,40,802,Clouds,scattered clouds,03d
273,1552467600,2019-03-13 09:00:00,0,8.21,-1.85,7.0,9.44,998,,,71,12.3,270,,,,,40,802,Clouds,scattered clouds,03d
274,1552471200,2019-03-13 10:00:00,0,8.93,-0.46,8.33,9.44,999,,,67,11.3,280,,,,,40,802,Clouds,scattered clouds,03d
275,1552474800,2019-03-13 11:00:00,0,9.36,-1.15,8.33,10.56,1000,,,65,12.9,290,,,,,40,802,Clouds,scattered clouds,03d
276,1552478400,2019-03-13 12:00:00,0,9.85,-0.97,9.0,11.0,1002,,,64,13.4,290,,,,,40,802,Clouds,scattered clouds,03d
277,1552482000,2019-03-13 13:00:00,0,10.29,-0.53,9.44,11.2,1004,,,62,13.4,300,,,,,40,802,Clouds,scattered clouds,03d
278,1552485600,2019-03-13 14:00:00,0,10.59,-0.84,9.0,12.0,1005,,,63,14.4,300,,,,,40,802,Clouds,scattered clouds,03d
279,1552489200,2019-03-13 15:00:00,0,10.59,-0.62,9.5,12.0,1006,,,60,13.9,290,,,,,40,802,Clouds,scattered clouds,03d
280,1552492800,2019-03-13 16:00:00,0,9.86,-2.17,8.89,11.0,1007,,,60,14.9,290,,,,,20,801,Clouds,few clouds,02d
281,1552496400,2019-03-13 17:00:00,0,9.04,-0.87,8.33,9.5,1008,,,62,11.8,290,,,,,20,801,Clouds,few clouds,02d
282,1552500000,2019-03-13 18:00:00,0,8.21,0.0,7.22,9.0,1009,,,64,9.3,290,,,,,75,803,Clouds,broken clouds,04n
283,1552503600,2019-03-13 19:00:00,0,7.56,-0.2,6.67,8.33,1008,,,68,8.7,290,,,,,40,802,Clouds,scattered clouds,03n
284,1552507200,2019-03-13 20:00:00,0,7.35,0.23,6.6,8.33,1009,,,67,7.7,270,,,,,75,803,Clouds,broken clouds,04n
285,1552510800,2019-03-13 21:00:00,0,7.27,1.28,6.2,8.33,1008,,,70,6.2,270,,,,,75,803,Clouds,broken clouds,04n
286,1552514400,2019-03-13 22:00:00,0,7.31,0.45,6.6,8.0,1008,,,75,7.7,260,0.5,,,,90,500,Rain,light rain,10n
287,1552518000,2019-03-13 23:00:00,0,7.11,0.76,6.67,7.78,1008,,,81,7.2,260,0.11,,,,90,500,Rain,light rain,10n
288,1552521600,2019-03-14 00:00:00,0,7.01,1.45,6.5,8.0,1008,,,84,6.2,240,,,,,90,804,Clouds,overcast clouds,04n
289,1552525200,2019-03-14 01:00:00,0,6.71,-0.03,6.0,7.78,1007,,,82,7.7,240,,,,,90,804,Clouds,overcast clouds,04n
290,1552528800,2019-03-14 02:00:00,0,6.84,0.1,6.11,7.22,1005,,,81,7.7,240,,,,,90,804,Clouds,overcast clouds,04n
291,1552532400,2019-03-14 03:00:00,0,6.94,-1.22,6.2,7.22,1004,,,82,9.8,240,,,,,90,804,Clouds,overcast clouds,04n
292,1552536000,2019-03-14 04:00:00,0,6.82,-2.35,6.0,7.26,1001,,,84,11.3,240,,,,,75,803,Clouds,broken clouds,04n
293,1552539600,2019-03-14 05:00:00,0,7.04,-1.81,6.5,8.33,999,,,82,10.8,240,,,,,90,804,Clouds,overcast clouds,04n
294,1552543200,2019-03-14 06:00:00,0,7.39,-0.62,7.0,8.33,997,,,84,9.8,240,,,,,75,803,Clouds,broken clouds,04n
295,1552546800,2019-03-14 07:00:00,0,8.17,-0.39,7.5,9.0,996,,,84,10.8,250,0.2,,,,75,500,Rain,light rain,10d
296,1552550400,2019-03-14 08:00:00,0,9.26,-0.89,8.33,10.0,995,,,84,13.4,250,0.37,,,,40,500,Rain,light rain,10d
297,1552554000,2019-03-14 09:00:00,0,10.19,0.4,9.0,11.0,995,,,79,12.9,290,,,,,20,801,Clouds,few clouds,02d
298,1552557600,2019-03-14 10:00:00,0,11.01,-0.17,9.5,12.22,996,,,67,14.4,290,0.14,,,,15,500,Rain,light rain,10d
299,1552561200,2019-03-14 11:00:00,0,11.54,1.15,10.7,12.78,997,,,59,12.9,290,,,,,20,801,Clouds,few clouds,02d
300,1552564800,2019-03-14 12:00:00,0,11.37,1.22,9.7,12.22,998,,,65,12.9,280,,,,,20,801,Clouds,few clouds,02d
301,1552568400,2019-03-14 13:00:00,0,11.78,1.58,11.0,12.78,999,,,53,12.3,290,,,,,20,801,Clouds,few clouds,02d
302,1552572000,2019-03-14 14:00:00,0,11.53,0.08,10.5,12.22,1000,,,51,13.9,290,,,,,20,801,Clouds,few clouds,02d
303,1552575600,2019-03-14 15:00:00,0,11.44,0.92,10.0,12.22,1000,,,47,12.3,300,,,,,20,801,Clouds,few clouds,02d
304,1552579200,2019-03-14 16:00:00,0,11.06,2.94,10.0,12.22,1002,,,55,9.3,290,,,,,20,801,Clouds,few clouds,02d
305,1552582800,2019-03-14 17:00:00,0,10.11,0.75,9.5,10.7,1002,,,54,10.8,290,,,,,47,802,Clouds,scattered clouds,03d
306,1552586400,2019-03-14 18:00:00,0,9.27,1.45,8.33,10.0,1004,,,59,8.7,280,,,,,82,803,Clouds,broken clouds,04d
307,1552590000,2019-03-14 19:00:00,0,8.41,1.73,7.7,9.1,1004,,,65,7.2,280,,,,,40,802,Clouds,scattered clouds,03n
308,1552593600,2019-03-14 20:00:00,0,8.29,2.75,7.5,9.0,1004,,,68,5.7,260,,,,,75,803,Clouds,broken clouds,04n
309,1552597200,2019-03-14 21:00:00,0,8.27,1.71,7.22,9.0,1004,,,69,7.2,270,,,,,75,803,Clouds,broken clouds,04n
310,1552600800,2019-03-14 22:00:00,0,8.04,3.79,7.5,8.56,1004,,,74,4.1,260,,,,,90,804,Clouds,overcast clouds,04n
311,1552604400,2019-03-14 23:00:00,0,8.0,2.73,7.6,8.89,1005,,,77,5.7,240,,,,,90,804,Clouds,overcast clouds,04n
312,1552608000,2019-03-15 00:00:00,0,7.94,4.17,7.2,8.89,1004,,,78,3.6,210,,,,,90,804,Clouds,overcast clouds,04n
313,1552611600,2019-03-15 01:00:00,0,7.76,3.36,7.0,8.33,1003,,,81,4.6,220,0.18,,,,90,500,Rain,light rain,10n
314,1552615200,2019-03-15 02:00:00,0,7.46,1.77,6.7,8.33,1002,,,88,6.7,230,0.32,,,,90,500,Rain,light rain,10n
315,1552618800,2019-03-15 03:00:00,0,7.56,2.9,6.7,8.89,1001,,,97,5.7,210,0.29,,,,90,500,Rain,light rain,10n
316,1552622400,2019-03-15 04:00:00,0,8.9,4.17,7.4,11.0,1000,,,96,6.2,220,0.5,,,,90,500,Rain,light rain,10n
317,1552626000,2019-03-15 05:00:00,0,10.51,4.06,9.0,11.67,999,,,87,8.7,250,,,,,75,803,Clouds,broken clouds,04n
318,1552629600,2019-03-15 06:00:00,0,11.72,5.44,10.9,13.0,999,,,84,8.7,260,,,,,75,803,Clouds,broken clouds,04n
319,1552633200,2019-03-15 07:00:00,0,11.88,5.04,11.0,12.78,999,,,80,9.3,260,,,,,75,803,Clouds,broken clouds,04d
320,1552636800,2019-03-15 08:00:00,0,11.95,4.58,11.0,13.33,999,,,91,10.8,280,0.5,,,,90,310,Drizzle,light intensity drizzle rain,09d
321,1552640400,2019-03-15 09:00:00,0,12.13,1.71,10.56,13.33,1000,,,71,13.9,280,,,,,40,802,Clouds,scattered clouds,03d
322,1552644000,2019-03-15 10:00:00,0,12.49,2.37,10.9,13.5,1001,,,61,12.9,280,,,,,40,802,Clouds,scattered clouds,03d
323,1552647600,2019-03-15 11:00:00,0,12.23,0.92,11.0,13.5,1002,,,59,14.4,280,,,,,20,801,Clouds,few clouds,02d
324,1552651200,2019-03-15 12:00:00,0,12.1,1.44,10.0,13.89,1003,,,51,12.9,290,,,,,40,802,Clouds,scattered clouds,03d
325,1552654800,2019-03-15 13:00:00,0,12.08,0.72,10.56,13.89,1003,,,51,13.9,290,,,,,40,802,Clouds,scattered clouds,03d
326,1552658400,2019-03-15 14:00:00,0,11.8,1.47,10.7,13.33,1004,,,50,12.3,290,,,,,75,803,Clouds,broken clouds,04d
327,1552662000,2019-03-15 15:00:00,0,11.57,1.21,10.5,12.78,1004,,,50,12.3,280,,,,,75,803,Clouds,broken clouds,04d
328,1552665600,2019-03-15 16:00:00,0,11.08,1.25,10.0,12.22,1005,,,56,11.8,280,,,,,75,803,Clouds,broken clouds,04d
329,1552669200,2019-03-15 17:00:00,0,10.24,1.68,9.6,11.11,1004,,,56,9.8,270,,,,,75,803,Clouds,broken clouds,04d
330,1552672800,2019-03-15 18:00:00,0,9.3,1.26,8.33,10.1,1005,,,53,8.7,280,,,,,75,803,Clouds,broken clouds,04d
331,1552676400,2019-03-15 19:00:00,0,8.54,1.55,7.5,9.6,1008,,,56,7.2,280,,,,,40,802,Clouds,scattered clouds,03n
332,1552680000,2019-03-15 20:00:00,0,7.94,0.91,6.5,9.44,1008,,,57,7.2,270,,,,,40,802,Clouds,scattered clouds,03n
333,1552683600,2019-03-15 21:00:00,0,7.23,3.02,6.0,8.89,1008,,,69,3.6,250,,,,,75,803,Clouds,broken clouds,04n
334,1552687200,2019-03-15 22:00:00,0,6.8,0.99,5.0,8.33,1009,,,67,5.7,250,,,,,75,803,Clouds,broken clouds,04n
335,1552690800,2019-03-15 23:00:00,0,7.0,1.52,6.0,8.4,1008,,,76,5.7,240,,,,,75,803,Clouds,broken clouds,04n
336,1552694400,2019-03-16 00:00:00,0,7.24,3.65,6.5,8.33,1008,,,77,3.1,220,,,,,90,804,Clouds,overcast clouds,04n
337,1552698000,2019-03-16 01:00:00,0,7.12,3.11,6.67,8.0,1007,,,86,4.1,210,0.21,,,,75,500,Rain,light rain,10n
338,1552701600,2019-03-16 02:00:00,0,6.77,3.94,5.8,8.0,1006,,,92,2.6,210,0.46,,,,90,500,Rain,light rain,10n
339,1552705200,2019-03-16 03:00:00,0,6.81,3.8,6.0,8.33,1004,,,97,3.1,160,0.76,,,,90,501,Rain,moderate rain,10n
340,1552708800,2019-03-16 04:00:00,0,6.94,5.15,5.7,9.44,1003,,,99,1.5,270,0.92,,,,90,501,Rain,moderate rain,10n
341,1552712400,2019-03-16 05:00:00,0,8.54,4.18,5.8,10.56,1001,,,99,5.7,210,1.11,,,,40,500,Rain,light rain,10n
342,1552716000,2019-03-16 06:00:00,0,9.9,2.19,7.0,11.11,1000,,,87,10.3,220,,,,,75,803,Clouds,broken clouds,04n
343,1552719600,2019-03-16 07:00:00,0,10.23,2.6,8.33,12.0,999,,,87,10.29,220,,,,,40,802,Clouds,scattered clouds,03d
344,1552723200,2019-03-16 08:00:00,0,10.57,1.45,9.44,11.11,998,,,83,12.3,220,,,,,40,802,Clouds,scattered clouds,03d
345,1552726800,2019-03-16 09:00:00,0,10.96,1.38,10.0,12.0,997,,,80,12.9,230,,,,,75,803,Clouds,broken clouds,04d
346,1552730400,2019-03-16 10:00:00,0,11.34,1.41,10.56,12.22,997,,,78,13.4,220,,,,,75,803,Clouds,broken clouds,04d
347,1552734000,2019-03-16 11:00:00,0,11.46,1.07,10.0,12.22,996,,,75,13.9,230,,,,,75,803,Clouds,broken clouds,04d
348,1552737600,2019-03-16 12:00:00,0,11.68,2.72,11.0,12.22,995,,,73,11.8,230,,,,,90,804,Clouds,overcast clouds,04d
349,1552741200,2019-03-16 13:00:00,0,11.94,2.78,11.0,13.0,995,,,75,12.3,220,,,,,75,803,Clouds,broken clouds,04d
350,1552744800,2019-03-16 14:00:00,0,12.06,2.11,11.5,13.0,994,,,74,13.4,230,,,,,90,804,Clouds,overcast clouds,04d
351,1552748400,2019-03-16 15:00:00,0,12.06,1.93,11.5,13.0,992,,,70,13.4,230,,,,,75,803,Clouds,broken clouds,04d
352,1552752000,2019-03-16 16:00:00,0,11.63,0.05,11.0,13.0,992,,,71,15.4,230,,,,,90,804,Clouds,overcast clouds,04d
353,1552755600,2019-03-16 17:00:00,0,10.77,1.19,9.7,11.67,991,,,81,12.9,220,,,,,40,802,Clouds,scattered clouds,03d
354,1552759200,2019-03-16 18:00:00,0,10.29,2.4,9.0,11.11,990,,,89,10.8,210,0.23,,,,75,500,Rain,light rain,10d
355,1552762800,2019-03-16 19:00:00,0,9.94,2.05,8.33,11.11,990,,,91,10.8,210,0.46,,,,75,500,Rain,light rain,10n
356,1552766400,2019-03-16 20:00:00,0,8.68,0.06,6.7,10.0,991,,,89,11.3,250,0.85,,,,40,501,Rain,moderate rain,10n
357,1552770000,2019-03-16 21:00:00,0,7.01,-0.27,6.0,9.2,992,,,85,8.7,280,0.35,,,,40,500,Rain,light rain,10n
358,1552773600,2019-03-16 22:00:00,0,6.38,-0.19,5.0,8.33,993,,,78,7.2,280,,,,,40,802,Clouds,scattered clouds,03n
359,1552777200,2019-03-16 23:00:00,0,5.71,0.05,4.5,6.55,993,,,77,5.7,270,,,,,40,802,Clouds,scattered clouds,03n
360,1552780800,2019-03-17 00:00:00,0,5.17,0.28,3.89,6.02,994,,,80,4.6,280,,,,,40,802,Clouds,scattered clouds,03n
361,1552784400,2019-03-17 01:00:00,0,4.88,0.41,3.89,5.6,994,,,84,4.1,270,,,,,40,802,Clouds,scattered clouds,03n
362,1552788000,2019-03-17 02:00:00,0,4.66,-0.92,3.33,5.56,995,,,86,5.7,260,,,,,40,802,Clouds,scattered clouds,03n
363,1552791600,2019-03-17 03:00:00,0,4.28,-1.36,3.0,6.0,996,,,86,5.7,270,0.12,,,,74,500,Rain,light rain,10n
364,1552795200,2019-03-17 04:00:00,0,4.1,-3.08,3.33,5.0,996,,,82,7.7,270,,,,,40,802,Clouds,scattered clouds,03n
365,1552798800,2019-03-17 05:00:00,0,3.67,-3.17,2.78,5.0,997,,,84,7.2,260,,,,,75,803,Clouds,broken clouds,04n
366,1552802400,2019-03-17 06:00:00,0,3.32,-3.92,2.0,5.0,998,,,84,7.7,260,,,,,40,802,Clouds,scattered clouds,03n
367,1552806000,2019-03-17 07:00:00,0,3.3,-2.55,2.0,5.0,999,,,84,5.7,260,,,,,65,803,Clouds,broken clouds,04d
368,1552809600,2019-03-17 08:00:00,0,4.52,-3.35,3.33,6.11,1000,,,80,8.7,260,,,,,43,802,Clouds,scattered clouds,03d
369,1552813200,2019-03-17 09:00:00,0,5.66,-2.94,4.44,7.22,1001,,,75,9.8,270,,,,,32,802,Clouds,scattered clouds,03d
370,1552816800,2019-03-17 10:00:00,0,6.4,-2.72,5.5,7.78,1002,,,66,10.3,280,,,,,20,801,Clouds,few clouds,02d
371,1552820400,2019-03-17 11:00:00,0,7.13,-1.25,6.0,8.33,1002,,,64,9.3,280,,,,,40,802,Clouds,scattered clouds,03d
372,1552824000,2019-03-17 12:00:00,0,7.74,-1.77,7.0,8.33,1002,,,59,10.8,280,,,,,20,801,Clouds,few clouds,02d
373,1552827600,2019-03-17 13:00:00,0,8.11,-1.35,6.5,9.44,1003,,,59,10.8,260,,,,,20,801,Clouds,few clouds,02d
374,1552831200,2019-03-17 14:00:00,0,8.27,0.47,6.8,10.0,1004,,,54,8.2,280,,,,,20,801,Clouds,few clouds,02d
375,1552834800,2019-03-17 15:00:00,0,8.35,-1.29,7.0,9.1,1003,,,53,10.8,270,,,,,60,803,Clouds,broken clouds,04d
376,1552838400,2019-03-17 16:00:00,0,8.72,0.84,7.84,9.44,1005,,,50,8.2,290,,,,,28,802,Clouds,scattered clouds,03d
